university_name_en,city_en,title_en,degree_award,subject_family,leapto_category,programme_url,duration_months,delivery_mode,min_ielts_overall,international_tuition_gbp,tuition_evidence_status,source_academic_year,published_start_term,application_deadline,collection_status,last_checked_at
University College London,London,Environmental Systems Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/environmental-systems-engineering-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:27:16.719877+00:00
University College London,London,Executive Programme Health MBA,MBA,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/executive-programme-health-mba,,on_campus,,24750,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:27:16.719877+00:00
University College London,London,Experimental and Translational Immunology MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/experimental-and-translational-immunology-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:27:16.719877+00:00
University College London,London,Finance MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/finance-msc,,on_campus,,48250,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:27:16.719877+00:00
University College London,London,Finance with Data Science MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/finance-data-science-msc,,on_campus,,48250,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:27:16.719877+00:00
University College London,London,Financial Risk Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/financial-risk-management-msc,,on_campus,,34700,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:27:16.719877+00:00
University College London,London,Future Manufacturing and Nanoscale Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/future-manufacturing-and-nanoscale-engineering-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:27:16.719877+00:00
University College London,London,Geospatial Sciences (Geographic Information Science and Computing) MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/geospatial-sciences-geographic-information-science-and-computing-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:27:16.719877+00:00
University College London,London,Global Health and Development MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/global-health-and-development-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:27:16.719877+00:00
University College London,London,Global Healthcare Management (Analytics) MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/global-healthcare-management-analytics-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Global Healthcare Management (Finance) MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/global-healthcare-management-finance-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Global Healthcare Management (Leadership) MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/global-healthcare-management-leadership-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Global Management of Natural Resources (London) MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/global-management-natural-resources-london-msc,,on_campus,,25300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Global Management of Natural Resources MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/global-management-natural-resources-msc,,on_campus,,25300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Global Mental Health MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/global-mental-health-msc,,on_campus,,16800,unreviewed_regex,2026/27,October 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Health Data Science MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/health-data-science-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Health Economics and Decision Science MSc,MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/health-economics-and-decision-science-msc,,on_campus,,19300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Health Humanities MA,MA,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/health-humanities-ma,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Health Informatics MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/health-informatics-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Health MBA,MBA,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/health-mba,,on_campus,6.5,49500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Health Psychology MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/health-psychology-msc,,on_campus,,14200,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,"Health Systems, Policy and Innovation MSc",MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/health-systems-policy-and-innovation-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Health in Urban Development MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/health-urban-development-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,"Health, Wellbeing and Sustainable Buildings MSc",MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/health-wellbeing-and-sustainable-buildings-msc,9,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Healthcare Facilities MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/healthcare-facilities-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Human-Computer Interaction MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/human-computer-interaction-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Infrastructure Investment and Finance MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/infrastructure-investment-and-finance-msc,,on_campus,,25300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Integrated Machine Learning Systems MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/integrated-machine-learning-systems-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,International Public Policy MSc,MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/international-public-policy-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,International Relations of the Americas MSc,MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/international-relations-americas-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Internet Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/internet-engineering-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,"Knowledge, Information and Data Science MSc",MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/knowledge-information-and-data-science-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Language Sciences: Neuroscience of Language and Speech MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/language-sciences-neuroscience-language-and-speech-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,"Latin American Studies: History, Politics and Society MA",MA,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/latin-american-studies-history-politics-and-society-ma,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Law and Finance MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/law-and-finance-msc,,on_campus,,47900,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Machine Learning MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/machine-learning-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Major Infrastructure Delivery MBA,MBA,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/major-infrastructure-delivery-mba,,on_campus,,25300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/management-msc,,on_campus,,42700,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Management of Complex Projects MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/management-complex-projects-msc,,on_campus,,25300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Manufacturing with Innovation and Enterprise MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/manufacturing-innovation-and-enterprise-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Marine Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/marine-engineering-msc,,on_campus,,19300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Marketing Science MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/marketing-science-msc,,on_campus,,46700,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Master of Public Health MPH,MPH,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/master-public-health-mph,,on_campus,,20500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Materials and Molecular Modelling MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/materials-and-molecular-modelling-msc,,on_campus,,16000,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Materials for Energy and Environment MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/materials-energy-and-environment-msc,,on_campus,,16000,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Mechanical Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/mechanical-engineering-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Medical Robotics and Artificial Intelligence MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/medical-robotics-and-artificial-intelligence-msc,,on_campus,,18400,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Medical Statistics and Data Science MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/medical-statistics-and-data-science-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Mental Health Sciences Research MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/mental-health-sciences-research-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,"Migration, Politics and Society MSc",MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/migration-politics-and-society-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Musculoskeletal Science and Medical Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/musculoskeletal-science-and-medical-engineering-msc,,on_campus,,18400,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Nature-Inspired Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/nature-inspired-engineering-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Neuroscience MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/neuroscience-msc,,on_campus,,25300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Obesity and Clinical Nutrition MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/obesity-and-clinical-nutrition-msc,,on_campus,,18400,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Paediatrics and Child Health: Advanced Paediatrics MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/paediatrics-and-child-health-advanced-paediatrics-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Paediatrics and Child Health: Community Child Health MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/paediatrics-and-child-health-community-child-health-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Paediatrics and Child Health: Global Child Health MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/paediatrics-and-child-health-global-child-health-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Paediatrics and Child Health: Intensive Care MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/paediatrics-and-child-health-intensive-care-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Paediatrics and Child Health: Molecular and Genomic Paediatrics MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/paediatrics-and-child-health-molecular-and-genomic-paediatrics-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:32:10.410688+00:00
University College London,London,Pain Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/pain-management-msc,,on_campus,,9200,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,People Analytics and Human-Centric Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/people-analytics-and-human-centric-management-msc,,on_campus,,35400,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Pharmaceutical Formulation and Entrepreneurship MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/pharmaceutical-formulation-and-entrepreneurship-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,"Philosophy, Politics and Economics of Health MA",MA,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/philosophy-politics-and-economics-health-ma,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,"Philosophy, Public Policy and Social Change MA",MA,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/philosophy-public-policy-and-social-change-ma,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Physical Therapy in Musculoskeletal Healthcare and Rehabilitation MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/physical-therapy-musculoskeletal-healthcare-and-rehabilitation-msc,,on_campus,,20500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Physics and Engineering in Medicine MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/physics-and-engineering-medicine-msc,,on_campus,,18400,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Political Sociology (Russia and Eastern Europe) MA,MA,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/political-sociology-russia-and-eastern-europe-ma,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Population Health MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/population-health-msc,,on_campus,,14200,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Power Systems Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/power-systems-engineering-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Project and Enterprise Management MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/project-and-enterprise-management-msc,,on_campus,,25300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,"Prosperity, Innovation and Entrepreneurship MSc",MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/prosperity-innovation-and-entrepreneurship-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Psychological Science of Mental Health and Wellbeing in Education MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/psychological-science-mental-health-and-wellbeing-education-msc,,on_campus,,14200,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Public Policy MSc,MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/public-policy-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Real Estate Economics and Investment Analysis MSc,MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/real-estate-economics-and-investment-analysis-msc,,on_campus,,25300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Rehabilitation Engineering and Assistive Technologies MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/rehabilitation-engineering-and-assistive-technologies-msc,,on_campus,,18400,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Reproductive Science and Women's Health MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/reproductive-science-and-womens-health-msc,,on_campus,,19300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Respiratory Clinical Science MSc,MSC,health-life-sciences,Life Sciences & Medicine,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/respiratory-clinical-science-msc,,on_campus,,,missing,2026/27,,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Responsible Finance and Alternative Assets MSc,MSC,business-management-finance,"Management, Business & Industrial Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/responsible-finance-and-alternative-assets-msc,,on_campus,,25300,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Robotics and Artificial Intelligence MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/robotics-and-artificial-intelligence-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Russian and Post-Soviet Politics MA,MA,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/russian-and-post-soviet-politics-ma,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,"Science, Technology, Engineering and Public Policy MSc",MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/science-technology-engineering-and-public-policy-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Scientific and Data Intensive Computing MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/scientific-and-data-intensive-computing-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Smart Buildings and Digital Engineering MSc,MSC,engineering-technology,"Mechanical, Material & Mining Engineering",https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/smart-buildings-and-digital-engineering-msc,,on_campus,,21500,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Social Policy (Evidence Synthesis) MSc,MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/social-policy-evidence-synthesis-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Social Policy (Research Methods) MSc,MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/social-policy-research-methods-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Social Research Methods with Data Science MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/social-research-methods-data-science-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Social and Geographic Data Science MSc,MSC,computing-data-ai,Computer Engineering & Computer Science,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/social-and-geographic-data-science-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Sociology MSc,MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/sociology-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Sociology and Data Science MSc,MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/sociology-and-data-science-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Sociology and Social Inequalities MSc,MSC,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/sociology-and-social-inequalities-msc,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Sociology of Childhood and Children's Rights MA,MA,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/sociology-childhood-and-childrens-rights-ma,,on_campus,,16800,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
University College London,London,Sociology of Education MA,MA,economics-social-policy,Economics and Finance,https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/sociology-education-ma,,on_campus,,14200,unreviewed_regex,2026/27,September 2026,,latest_official_page,2026-08-15T13:33:04.064727+00:00
